loan_id,sector,initial_rating,ead,Actual_Default,Predicted_Default,Risk_Score_Percent
L029675,Technology,B,5301768.98,0.0,1.0,88.4
L015332,Utilities,CCC,349915.76,1.0,1.0,88.37
L018837,Consumer,B,1644375.86,0.0,1.0,88.36
L003270,Utilities,B,18675770.4,1.0,1.0,88.35
L006565,Real_Estate,B,5194558.74,0.0,1.0,88.32
L015591,Industrials,B,945735.01,0.0,1.0,88.32
L041526,Financials,B,78722104.21,0.0,1.0,88.1
L040557,Consumer,CCC,226591.58,1.0,1.0,88.07
L008708,Utilities,B,2865596.13,0.0,1.0,88.04
L022746,Financials,B,11784176.41,1.0,1.0,88.01
L024869,Retail,B,245300.64,0.0,1.0,88.0
L032817,Energy,CCC,838470.46,1.0,1.0,87.93
L049249,Industrials,CCC,10442444.66,0.0,1.0,87.91
L035791,Retail,B,227782.55,0.0,1.0,87.91
L014673,Consumer,B,218379.63,1.0,1.0,87.82
L010114,Utilities,B,43112353.13,1.0,1.0,87.77
L024828,Consumer,CCC,603026.77,0.0,1.0,87.57
L003859,Technology,B,1417236.42,0.0,1.0,87.55
L049857,Real_Estate,B,9965368.62,0.0,1.0,87.52
L013665,Energy,CCC,2508546.08,0.0,1.0,87.41
L046678,Industrials,CCC,5088643.76,1.0,1.0,87.4
L012764,Healthcare,B,1845999.63,0.0,1.0,87.24
L047157,Retail,B,414135.19,1.0,1.0,87.22
L013963,Retail,CCC,94763.91,0.0,1.0,87.19
L047550,Energy,B,880709.01,0.0,1.0,87.18
L025730,Real_Estate,B,14602153.13,1.0,1.0,87.18
L026050,Financials,CCC,4397948.44,0.0,1.0,87.17
L034000,Consumer,B,127587.93,1.0,1.0,87.16
L040097,Real_Estate,B,2004861.51,0.0,1.0,87.16
L001652,Energy,CCC,4519064.95,1.0,1.0,87.12
L030647,Real_Estate,B,3476008.0,1.0,1.0,87.09
L026062,Technology,B,949669.99,0.0,1.0,87.08
L038927,Utilities,B,1679919.86,0.0,1.0,87.03
L046149,Consumer,CCC,658985.38,1.0,1.0,87.02
L009788,Financials,CCC,5092674.41,0.0,1.0,87.0
L027229,Energy,CCC,4320494.81,0.0,1.0,86.97
L038011,Telecom,B,5406737.15,1.0,1.0,86.96
L037066,Financials,B,33887645.42,0.0,1.0,86.93
L024565,Retail,B,791961.43,0.0,1.0,86.93
L007631,Real_Estate,CCC,6492016.21,1.0,1.0,86.89
L038017,Technology,B,231896.92,0.0,1.0,86.83
L043182,Retail,B,57848.32,1.0,1.0,86.82
L034930,Real_Estate,B,7380647.77,0.0,1.0,86.77
L012042,Telecom,CCC,6468844.56,1.0,1.0,86.75
L005848,Retail,B,2475958.21,1.0,1.0,86.7
L037745,Financials,CCC,3035592.04,1.0,1.0,86.69
L035534,Healthcare,CCC,1268607.42,1.0,1.0,86.69
L038258,Financials,CCC,28726338.63,1.0,1.0,86.68
L031330,Industrials,B,3439574.76,0.0,1.0,86.68
L040756,Real_Estate,CCC,1751019.29,1.0,1.0,86.62
L021484,Retail,B,241377.12,1.0,1.0,86.61
L024860,Consumer,B,87324.65,0.0,1.0,86.58
L040650,Energy,CCC,123950.35,0.0,1.0,86.52
L045258,Energy,B,3299206.47,1.0,1.0,86.5
L017481,Energy,B,1056749.56,1.0,1.0,86.5
L020335,Energy,B,4035810.99,1.0,1.0,86.5
L000701,Energy,CCC,5260374.84,1.0,1.0,86.48
L045023,Retail,CCC,345445.74,1.0,1.0,86.48
L018762,Utilities,CCC,6493105.29,0.0,1.0,86.48
L021131,Technology,B,182305.88,0.0,1.0,86.41
L016172,Healthcare,B,888012.17,0.0,1.0,86.39
L033913,Energy,B,2491455.16,0.0,1.0,86.39
L017032,Energy,B,1151256.47,0.0,1.0,86.37
L022022,Retail,B,621352.62,0.0,1.0,86.36
L042009,Retail,CCC,68025.42,1.0,1.0,86.36
L006791,Utilities,B,1143663.39,0.0,1.0,86.31
L039594,Industrials,CCC,1829901.13,1.0,1.0,86.28
L023050,Financials,B,1186629.74,0.0,1.0,86.27
L004438,Industrials,CCC,4630670.52,1.0,1.0,86.27
L017685,Industrials,CCC,4999777.16,1.0,1.0,86.27
L042831,Utilities,B,4276874.78,1.0,1.0,86.27
L037589,Retail,B,583040.06,0.0,1.0,86.25
L029791,Technology,B,3628548.83,0.0,1.0,86.22
L040331,Real_Estate,B,1598704.62,1.0,1.0,86.22
L043228,Utilities,B,5374532.17,1.0,1.0,86.19
L046710,Technology,B,2630241.67,1.0,1.0,86.19
L034806,Consumer,CCC,2538852.2,1.0,1.0,86.18
L023788,Industrials,B,4563143.57,0.0,1.0,86.16
L018482,Consumer,B,158818.27,0.0,1.0,86.15
L006963,Technology,B,1452640.81,0.0,1.0,86.14
L028370,Consumer,B,1051814.12,0.0,1.0,86.11
L009433,Retail,CCC,3142006.74,0.0,1.0,86.11
L048860,Healthcare,CCC,1522537.71,1.0,1.0,86.06
L025628,Financials,B,1603576.98,0.0,1.0,86.06
L035846,Real_Estate,B,8908068.55,0.0,1.0,86.03
L047484,Utilities,CCC,1039805.87,1.0,1.0,86.01
L006231,Healthcare,CCC,8849605.65,0.0,1.0,86.0
L009629,Retail,B,628225.58,0.0,1.0,85.89
L025268,Industrials,B,1424471.95,0.0,1.0,85.87
L010315,Consumer,B,611508.74,1.0,1.0,85.79
L008183,Industrials,CCC,3642617.57,0.0,1.0,85.77
L003840,Consumer,B,342805.79,0.0,1.0,85.75
L012322,Energy,B,1754949.6,1.0,1.0,85.72
L000549,Industrials,B,1457261.79,0.0,1.0,85.72
L003462,Telecom,CCC,377020.74,0.0,1.0,85.71
L039907,Financials,B,11566668.51,1.0,1.0,85.67
L020466,Real_Estate,B,1631552.87,0.0,1.0,85.65
L047638,Telecom,B,1017663.09,0.0,1.0,85.65
L016272,Energy,CCC,177454.16,0.0,1.0,85.65
L020570,Healthcare,B,520704.69,1.0,1.0,85.62
L023682,Real_Estate,B,8003960.12,0.0,1.0,85.59
L043391,Utilities,CCC,13894647.68,0.0,1.0,85.57
L025118,Telecom,B,7343492.14,1.0,1.0,85.55
L048615,Telecom,B,1602223.81,0.0,1.0,85.55
L013406,Industrials,B,1041893.55,1.0,1.0,85.53
L022180,Financials,B,566787.48,1.0,1.0,85.53
L044609,Technology,B,1193873.4,0.0,1.0,85.5
L012654,Telecom,B,2243296.04,0.0,1.0,85.48
L002666,Industrials,B,5209066.36,1.0,1.0,85.48
L015224,Telecom,B,788250.86,1.0,1.0,85.47
L036751,Retail,B,1185635.78,0.0,1.0,85.47
L010919,Real_Estate,B,7220887.65,0.0,1.0,85.46
L011171,Consumer,B,1411979.91,1.0,1.0,85.46
L026783,Technology,B,3736126.89,0.0,1.0,85.43
L025615,Telecom,B,3618964.88,1.0,1.0,85.39
L007938,Consumer,B,604055.6,1.0,1.0,85.38
L006546,Retail,B,138602.21,0.0,1.0,85.37
L007964,Consumer,CCC,426958.67,1.0,1.0,85.34
L003642,Industrials,CCC,5783051.74,1.0,1.0,85.34
L049660,Telecom,CCC,1298044.03,0.0,1.0,85.28
L048023,Financials,B,4981611.91,1.0,1.0,85.27
L000620,Real_Estate,B,3212363.24,0.0,1.0,85.26
L048715,Technology,B,1585215.26,0.0,1.0,85.25
L037133,Telecom,B,5285865.57,1.0,1.0,85.23
L036081,Energy,CCC,6578031.98,0.0,1.0,85.14
L018695,Industrials,CCC,4287122.59,1.0,1.0,85.14
L045395,Telecom,B,635289.55,0.0,1.0,85.12
L049171,Consumer,CCC,157118.61,0.0,1.0,85.1
L017976,Retail,B,551693.02,1.0,1.0,85.09
L031024,Telecom,CCC,18576755.71,0.0,1.0,85.08
L040383,Retail,CCC,1643985.78,0.0,1.0,85.05
L004877,Consumer,B,2901781.58,0.0,1.0,85.04
L015306,Financials,B,540942.71,1.0,1.0,85.01
L018320,Technology,B,815202.74,0.0,1.0,84.97
L020613,Consumer,CCC,4459878.16,0.0,1.0,84.96
L021915,Technology,CCC,2893865.39,0.0,1.0,84.96
L008355,Consumer,B,309337.93,0.0,1.0,84.96
L002808,Consumer,B,880154.59,0.0,1.0,84.93
L037056,Telecom,CCC,305806.45,0.0,1.0,84.91
L037399,Financials,CCC,3284670.02,1.0,1.0,84.9
L001737,Industrials,B,833502.12,0.0,1.0,84.9
L000038,Financials,CCC,7560969.0,1.0,1.0,84.84
L025087,Technology,CCC,6414786.11,1.0,1.0,84.78
L003917,Industrials,B,3807292.07,0.0,1.0,84.78
L043000,Technology,CCC,2527900.84,1.0,1.0,84.77
L037556,Industrials,CCC,3329636.02,0.0,1.0,84.77
L016602,Financials,B,1602295.12,1.0,1.0,84.75
L005484,Energy,CCC,977760.76,0.0,1.0,84.75
L044436,Technology,B,205541.94,0.0,1.0,84.73
L040716,Technology,B,1261193.4,0.0,1.0,84.72
L025654,Utilities,CCC,1944822.5,1.0,1.0,84.71
L013808,Financials,CCC,625657.3,0.0,1.0,84.69
L018930,Retail,CCC,913759.07,1.0,1.0,84.67
L035524,Real_Estate,B,21902915.11,0.0,1.0,84.66
L011538,Consumer,B,585398.91,0.0,1.0,84.66
L012414,Utilities,CCC,993936.8,0.0,1.0,84.61
L049296,Consumer,B,2491963.38,1.0,1.0,84.59
L016604,Industrials,CCC,1504128.67,0.0,1.0,84.53
L020860,Industrials,B,5678256.51,0.0,1.0,84.52
L018153,Technology,B,220798.37,0.0,1.0,84.45
L008648,Real_Estate,B,1180165.13,0.0,1.0,84.44
L035504,Telecom,B,2022052.04,0.0,1.0,84.42
L047182,Financials,CCC,1903367.62,0.0,1.0,84.37
L039566,Industrials,B,836877.67,0.0,1.0,84.37
L028070,Retail,B,63997.26,0.0,1.0,84.35
L029545,Consumer,B,1311691.34,0.0,1.0,84.35
L037386,Financials,B,1575664.73,1.0,1.0,84.34
L021452,Financials,B,4529069.61,1.0,1.0,84.33
L008389,Telecom,CCC,2015882.71,0.0,1.0,84.32
L029585,Energy,BB,1031750.21,0.0,1.0,84.31
L006765,Consumer,B,170746.93,0.0,1.0,84.3
L039114,Real_Estate,CCC,784148.35,0.0,1.0,84.3
L045376,Financials,CCC,1775892.43,1.0,1.0,84.28
L016910,Retail,B,30194795.39,1.0,1.0,84.26
L034877,Healthcare,CCC,1815039.53,1.0,1.0,84.25
L041165,Telecom,B,1321350.2,0.0,1.0,84.24
L028429,Telecom,B,9695503.19,0.0,1.0,84.22
L022096,Consumer,B,331124.92,1.0,1.0,84.22
L037880,Financials,CCC,1617962.81,0.0,1.0,84.2
L031841,Telecom,B,784582.63,0.0,1.0,84.2
L020142,Real_Estate,B,195366.93,0.0,1.0,84.18
L045410,Telecom,B,1603848.31,0.0,1.0,84.16
L041808,Industrials,B,882394.39,1.0,1.0,84.14
L010277,Technology,B,1321182.41,0.0,1.0,84.14
L032908,Financials,BB,9036443.72,0.0,1.0,84.13
L038448,Technology,B,416340.65,0.0,1.0,84.12
L025420,Energy,CCC,3839562.94,1.0,1.0,84.09
L014000,Technology,CCC,784852.23,0.0,1.0,84.09
L029684,Consumer,B,398237.81,0.0,1.0,84.06
L023251,Consumer,B,2130088.99,0.0,1.0,84.04
L015691,Real_Estate,CCC,589509.43,1.0,1.0,84.03
L023426,Telecom,CCC,667880.32,1.0,1.0,84.03
L043986,Real_Estate,B,1461438.63,1.0,1.0,84.03
L005915,Consumer,B,448542.88,0.0,1.0,83.98
L008977,Real_Estate,B,2471217.4,1.0,1.0,83.97
L035898,Energy,CCC,3369776.08,0.0,1.0,83.97
L009918,Telecom,B,483689.2,0.0,1.0,83.93
L001967,Industrials,B,1085365.44,0.0,1.0,83.93
L029062,Utilities,B,710318.19,0.0,1.0,83.92
L017003,Retail,CCC,247304.53,1.0,1.0,83.91
L029746,Energy,CCC,1352633.9,1.0,1.0,83.9
L026634,Energy,CCC,1401293.64,0.0,1.0,83.9
L024164,Telecom,CCC,457406.29,0.0,1.0,83.88
L041757,Real_Estate,B,152879.22,1.0,1.0,83.84
L049157,Healthcare,CCC,1105776.36,1.0,1.0,83.83
L039953,Consumer,B,140004.25,1.0,1.0,83.82
L002673,Technology,B,1297705.62,0.0,1.0,83.77
L013782,Energy,B,3560608.12,1.0,1.0,83.75
L012412,Consumer,CCC,1417739.57,0.0,1.0,83.75
L038176,Financials,CCC,6099555.84,0.0,1.0,83.73
L034620,Utilities,CCC,1909330.61,0.0,1.0,83.7
L041178,Industrials,B,205541.18,1.0,1.0,83.69
L016250,Financials,B,8947521.97,0.0,1.0,83.67
L036508,Financials,B,12273551.21,0.0,1.0,83.66
L023250,Utilities,CCC,26258237.26,1.0,1.0,83.65
L004839,Financials,B,665306.46,0.0,1.0,83.65
L015066,Telecom,CCC,4081975.3,1.0,1.0,83.6
L031765,Real_Estate,CCC,802259.34,1.0,1.0,83.58
L015554,Industrials,B,1935784.1,0.0,1.0,83.58
L014226,Real_Estate,B,34461203.09,0.0,1.0,83.57
L009598,Real_Estate,CCC,3503527.14,0.0,1.0,83.57
L006081,Telecom,B,1703142.48,0.0,1.0,83.56
L020239,Technology,CCC,7322477.64,0.0,1.0,83.51
L031619,Technology,CCC,1958492.5,1.0,1.0,83.49
L038818,Utilities,B,803629.08,1.0,1.0,83.49
L009105,Telecom,CCC,4104798.03,1.0,1.0,83.48
L041727,Utilities,B,5205801.75,0.0,1.0,83.47
L009738,Telecom,B,3868979.29,1.0,1.0,83.46
L014532,Consumer,B,1454163.1,0.0,1.0,83.43
L004943,Financials,B,2374478.46,0.0,1.0,83.42
L023987,Retail,CCC,909589.84,1.0,1.0,83.42
L016382,Healthcare,B,560608.57,0.0,1.0,83.4
L044166,Energy,B,3266699.46,1.0,1.0,83.39
L033647,Retail,B,2745861.19,0.0,1.0,83.36
L005812,Retail,B,1384815.31,0.0,1.0,83.35
L047807,Technology,B,376249.97,0.0,1.0,83.35
L039055,Real_Estate,B,6954352.81,0.0,1.0,83.33
L015935,Financials,B,2759137.14,0.0,1.0,83.33
L024094,Retail,B,2018634.78,1.0,1.0,83.33
L030746,Financials,BB,13863949.62,0.0,1.0,83.33
L008446,Telecom,B,6326415.63,0.0,1.0,83.32
L024082,Financials,CCC,7988018.74,1.0,1.0,83.31
L019655,Energy,CCC,8864178.31,0.0,1.0,83.3
L033199,Consumer,B,137674.51,0.0,1.0,83.29
L025572,Telecom,B,1789410.31,0.0,1.0,83.26
L014366,Technology,B,167364.97,0.0,1.0,83.24
L033565,Financials,B,1039122.19,0.0,1.0,83.23
L037705,Industrials,B,936682.8,1.0,1.0,83.22
L036734,Real_Estate,CCC,5198622.53,1.0,1.0,83.2
L048993,Industrials,B,4547192.98,0.0,1.0,83.19
L044507,Consumer,B,231270.45,0.0,1.0,83.15
L007520,Telecom,B,371849.58,1.0,1.0,83.14
L043579,Consumer,B,524065.19,0.0,1.0,83.14
L013480,Retail,B,212011.52,0.0,1.0,83.13
L033375,Industrials,CCC,1087910.2,1.0,1.0,83.09
L006177,Real_Estate,B,10697795.21,1.0,1.0,83.09
L010606,Financials,B,1059823.32,0.0,1.0,83.07
L004305,Financials,CCC,14314328.81,0.0,1.0,83.06
L040977,Retail,B,887064.59,0.0,1.0,83.06
L006371,Technology,B,3859630.19,1.0,1.0,83.06
L027934,Financials,CCC,29720497.48,0.0,1.0,83.05
L039472,Industrials,BB,2133516.12,0.0,1.0,83.03
L026333,Energy,CCC,1971539.49,0.0,1.0,83.02
L025955,Financials,CCC,665735.37,1.0,1.0,82.99
L036417,Technology,B,613730.54,0.0,1.0,82.98
L049443,Healthcare,B,315260.33,0.0,1.0,82.97
L020963,Industrials,B,5167149.42,0.0,1.0,82.96
L031051,Consumer,B,1082894.88,0.0,1.0,82.96
L002346,Energy,B,766510.71,0.0,1.0,82.95
L001382,Retail,B,159141.95,0.0,1.0,82.95
L007023,Consumer,B,6319129.88,0.0,1.0,82.94
L021382,Telecom,B,3152962.82,0.0,1.0,82.93
L025137,Telecom,B,352515.52,1.0,1.0,82.92
L038198,Retail,B,80058.43,0.0,1.0,82.92
L000020,Energy,B,4618920.3,1.0,1.0,82.88
L042587,Industrials,B,430340.35,0.0,1.0,82.87
L014060,Energy,B,312027.98,1.0,1.0,82.85
L040093,Financials,BB,76943.64,1.0,1.0,82.84
L030204,Telecom,BB,6205153.24,0.0,1.0,82.83
L025071,Technology,B,3514911.25,1.0,1.0,82.83
L029426,Technology,B,1106445.9,1.0,1.0,82.82
L040948,Utilities,CCC,3013998.02,1.0,1.0,82.81
L008237,Industrials,B,2100679.16,0.0,1.0,82.81
L037659,Energy,B,3016483.62,0.0,1.0,82.8
L038731,Healthcare,B,5327923.09,0.0,1.0,82.75
L002125,Technology,CCC,649547.01,0.0,1.0,82.73
L023999,Energy,B,3970820.08,1.0,1.0,82.73
L041944,Financials,B,5185431.13,1.0,1.0,82.7
L022681,Telecom,CCC,148774.42,1.0,1.0,82.67
L046848,Industrials,B,1308106.7,0.0,1.0,82.66
L047308,Energy,CCC,1711809.97,0.0,1.0,82.66
L030749,Telecom,B,5618954.63,0.0,1.0,82.66
L046090,Energy,B,965294.36,0.0,1.0,82.64
L022102,Energy,B,754553.29,0.0,1.0,82.64
L044171,Technology,B,714980.44,1.0,1.0,82.63
L012094,Energy,B,3652818.6,0.0,1.0,82.62
L044304,Industrials,CCC,1022934.86,0.0,1.0,82.58
L035397,Technology,B,8154001.88,0.0,1.0,82.58
L047832,Telecom,B,16778072.39,0.0,1.0,82.55
L022923,Real_Estate,CCC,2502780.3,1.0,1.0,82.55
L041731,Technology,CCC,1664996.31,0.0,1.0,82.52
L027431,Utilities,B,207533.12,0.0,1.0,82.51
L004278,Telecom,B,3928745.55,0.0,1.0,82.5
L007213,Telecom,B,2854361.33,0.0,1.0,82.48
L012037,Real_Estate,CCC,376801.38,1.0,1.0,82.47
L043007,Industrials,B,923662.73,1.0,1.0,82.46
L045150,Real_Estate,CCC,3614542.09,0.0,1.0,82.43
L008606,Telecom,B,3621528.96,0.0,1.0,82.42
L007458,Telecom,BB,3176702.29,0.0,1.0,82.41
L000267,Telecom,B,545880.4,1.0,1.0,82.38
L048575,Real_Estate,B,934292.51,1.0,1.0,82.34
L039586,Financials,B,4560075.04,1.0,1.0,82.33
L009056,Energy,B,5128267.96,1.0,1.0,82.33
L047328,Retail,CCC,112817.7,0.0,1.0,82.33
L013778,Energy,B,1651098.61,0.0,1.0,82.32
L043148,Healthcare,B,410351.35,0.0,1.0,82.31
L008856,Technology,B,4019508.8,1.0,1.0,82.3
L001489,Retail,B,469801.55,1.0,1.0,82.28
L012031,Real_Estate,B,2969519.3,1.0,1.0,82.28
L041705,Retail,B,183432.46,0.0,1.0,82.27
L038137,Telecom,CCC,748345.6,1.0,1.0,82.27
L036793,Financials,B,39088141.68,1.0,1.0,82.24
L030195,Energy,B,3457242.98,0.0,1.0,82.21
L043133,Industrials,CCC,626418.72,1.0,1.0,82.2
L020843,Utilities,B,2689902.12,0.0,1.0,82.2
L020226,Energy,B,6547807.31,0.0,1.0,82.15
L015153,Industrials,CCC,882657.91,0.0,1.0,82.14
L035043,Technology,B,4393219.84,0.0,1.0,82.13
L036268,Industrials,B,4283737.34,1.0,1.0,82.12
L000246,Industrials,B,1250945.69,0.0,1.0,82.11
L033251,Energy,B,883051.45,1.0,1.0,82.11
L006373,Technology,B,105754.96,0.0,1.0,82.08
L001653,Telecom,CCC,738281.74,1.0,1.0,81.99
L026885,Technology,CCC,4174943.47,1.0,1.0,81.99
L006698,Technology,CCC,1771135.95,1.0,1.0,81.98
L048967,Retail,B,974034.52,0.0,1.0,81.97
L032137,Consumer,CCC,1096727.97,1.0,1.0,81.96
L010575,Energy,B,6410378.19,1.0,1.0,81.95
L033641,Retail,CCC,6253107.15,0.0,1.0,81.95
L032825,Utilities,B,6166027.46,0.0,1.0,81.94
L041390,Financials,B,6842186.29,0.0,1.0,81.93
L014202,Healthcare,B,293198.32,0.0,1.0,81.93
L032310,Technology,B,566714.85,0.0,1.0,81.93
L004140,Financials,B,133470.35,0.0,1.0,81.91
L003043,Energy,B,2189623.5,0.0,1.0,81.9
L007846,Healthcare,B,404157.01,1.0,1.0,81.89
L005492,Retail,B,890086.73,0.0,1.0,81.82
L022235,Industrials,CCC,9115663.53,0.0,1.0,81.82
L045686,Industrials,B,5558508.84,0.0,1.0,81.81
L015504,Retail,B,104890.75,0.0,1.0,81.8
L026272,Energy,CCC,3137539.28,0.0,1.0,81.8
L004693,Utilities,B,3512820.04,0.0,1.0,81.79
L023035,Telecom,B,2410158.54,0.0,1.0,81.77
L030203,Industrials,B,1966596.45,0.0,1.0,81.76
L000648,Real_Estate,CCC,497252.12,1.0,1.0,81.75
L037473,Telecom,B,20568398.71,0.0,1.0,81.75
L049021,Energy,CCC,402515.23,0.0,1.0,81.74
L019786,Industrials,B,2554932.8,1.0,1.0,81.72
L039582,Industrials,B,20530914.41,0.0,1.0,81.71
L031400,Industrials,B,7889450.77,1.0,1.0,81.69
L022999,Utilities,B,35820666.7,0.0,1.0,81.68
L020725,Technology,B,1421731.75,0.0,1.0,81.67
L002573,Technology,B,350481.32,0.0,1.0,81.67
L031194,Financials,B,1926955.14,1.0,1.0,81.63
L001783,Industrials,CCC,208283.39,1.0,1.0,81.59
L009970,Industrials,B,298358.67,0.0,1.0,81.59
L011516,Technology,CCC,1047889.75,0.0,1.0,81.58
L030757,Financials,B,3625177.56,0.0,1.0,81.58
L042304,Telecom,CCC,715947.98,0.0,1.0,81.58
L016213,Healthcare,B,38528376.46,0.0,1.0,81.57
L031751,Technology,B,748634.41,1.0,1.0,81.56
L009899,Financials,B,266026.36,0.0,1.0,81.55
L043922,Utilities,B,383321.84,0.0,1.0,81.53
L044440,Real_Estate,CCC,5677769.74,0.0,1.0,81.53
L001052,Telecom,B,5815185.01,0.0,1.0,81.5
L010882,Retail,B,953598.23,0.0,1.0,81.49
L043317,Financials,B,3324026.24,1.0,1.0,81.46
L012290,Industrials,B,12122360.54,1.0,1.0,81.45
L017739,Financials,CCC,4246918.84,0.0,1.0,81.45
L013716,Technology,B,3613008.11,0.0,1.0,81.45
L013251,Real_Estate,B,6018820.49,0.0,1.0,81.4
L022855,Consumer,CCC,1619175.89,1.0,1.0,81.38
L014014,Real_Estate,B,9469217.62,1.0,1.0,81.37
L045576,Utilities,B,810076.38,0.0,1.0,81.36
L029521,Healthcare,CCC,1079799.28,0.0,1.0,81.35
L019218,Technology,CCC,581364.9,1.0,1.0,81.34
L000740,Real_Estate,CCC,807662.39,1.0,1.0,81.34
L030206,Financials,B,338143.78,0.0,1.0,81.34
L003242,Healthcare,B,983271.0,0.0,1.0,81.34
L032366,Telecom,B,5160440.55,1.0,1.0,81.32
L020816,Healthcare,CCC,1367695.54,0.0,1.0,81.31
L011107,Technology,CCC,17170257.32,1.0,1.0,81.3
L045375,Technology,CCC,1812762.01,0.0,1.0,81.3
L000711,Consumer,BB,3359605.96,0.0,1.0,81.3
L027144,Real_Estate,CCC,29792080.02,0.0,1.0,81.3
L014469,Retail,B,580140.0,1.0,1.0,81.29
L023560,Telecom,B,3904917.62,1.0,1.0,81.28
L044072,Utilities,B,1516766.31,0.0,1.0,81.28
L034223,Real_Estate,B,909737.78,0.0,1.0,81.27
L015561,Financials,B,5478655.08,0.0,1.0,81.27
L022264,Healthcare,B,77455.16,0.0,1.0,81.25
L048661,Healthcare,CCC,3012408.61,0.0,1.0,81.23
L001736,Energy,B,254087.74,0.0,1.0,81.23
L036784,Utilities,B,1908049.61,0.0,1.0,81.22
L030092,Energy,BB,1367164.6,0.0,1.0,81.2
L008623,Financials,B,230995.54,0.0,1.0,81.19
L048325,Consumer,B,437134.31,0.0,1.0,81.18
L012507,Telecom,B,5095860.91,1.0,1.0,81.17
L019824,Consumer,B,2915759.24,0.0,1.0,81.16
L004292,Utilities,B,2842383.4,0.0,1.0,81.12
L000253,Telecom,CCC,11235138.13,0.0,1.0,81.11
L013132,Telecom,B,3439141.78,0.0,1.0,81.1
L011408,Healthcare,B,1228836.85,0.0,1.0,81.09
L038987,Telecom,B,3206639.09,0.0,1.0,81.08
L005338,Industrials,CCC,2231630.31,0.0,1.0,81.08
L032539,Telecom,B,282064.21,1.0,1.0,81.08
L039168,Utilities,B,3218695.98,0.0,1.0,81.03
L022820,Telecom,CCC,1244971.45,0.0,1.0,81.03
L048673,Utilities,CCC,405256.65,1.0,1.0,81.01
L048820,Retail,B,1248723.66,0.0,1.0,81.01
L045024,Energy,B,1484448.82,0.0,1.0,81.01
L013319,Retail,B,2072235.02,0.0,1.0,81.0
L011235,Industrials,BB,136771.23,0.0,1.0,80.98
L008798,Utilities,CCC,6053093.74,1.0,1.0,80.97
L038849,Energy,B,3804963.86,0.0,1.0,80.95
L041968,Energy,CCC,7942162.16,1.0,1.0,80.93
L017915,Telecom,B,511719.45,0.0,1.0,80.93
L014557,Telecom,B,1123084.98,0.0,1.0,80.9
L024416,Healthcare,B,397221.12,0.0,1.0,80.88
L027104,Consumer,B,387741.48,1.0,1.0,80.88
L030638,Utilities,B,2792010.81,0.0,1.0,80.87
L049434,Technology,B,5021764.66,0.0,1.0,80.85
L010916,Healthcare,B,1042197.44,1.0,1.0,80.82
L020088,Industrials,B,6412108.91,0.0,1.0,80.82
L026130,Telecom,B,6132482.7,1.0,1.0,80.81
L043926,Real_Estate,B,4292238.87,0.0,1.0,80.81
L032851,Real_Estate,B,1112350.24,0.0,1.0,80.8
L001316,Retail,CCC,355382.08,1.0,1.0,80.8
L022338,Utilities,B,2448023.28,0.0,1.0,80.79
L007860,Energy,B,5896928.33,0.0,1.0,80.76
L002240,Consumer,CCC,2345910.63,0.0,1.0,80.75
L015523,Retail,B,149564.32,1.0,1.0,80.74
L017526,Healthcare,B,3624347.62,0.0,1.0,80.74
L007536,Industrials,BB,1509568.0,0.0,1.0,80.72
L021010,Industrials,B,2207195.62,0.0,1.0,80.72
L044898,Industrials,B,1826641.22,0.0,1.0,80.71
L011843,Energy,B,290653.41,1.0,1.0,80.71
L002672,Healthcare,B,508978.59,1.0,1.0,80.7
L026442,Industrials,CCC,1921251.99,1.0,1.0,80.69
L007111,Industrials,CCC,3904403.03,0.0,1.0,80.68
L020938,Utilities,B,1053397.05,1.0,1.0,80.67
L017562,Retail,B,128330.47,1.0,1.0,80.65
L025302,Retail,CCC,1043603.46,0.0,1.0,80.63
L039964,Telecom,B,487665.43,1.0,1.0,80.63
L035541,Financials,B,4740236.68,0.0,1.0,80.63
L008182,Retail,B,73124.0,0.0,1.0,80.62
L027270,Financials,CCC,5227016.72,1.0,1.0,80.61
L034944,Industrials,B,1570521.33,0.0,1.0,80.61
L039778,Consumer,B,775517.25,0.0,1.0,80.61
L000730,Real_Estate,B,1385672.51,0.0,1.0,80.57
L022847,Technology,B,1275227.01,1.0,1.0,80.56
L016104,Retail,B,340886.61,0.0,1.0,80.56
L011025,Energy,B,7052269.87,0.0,1.0,80.55
L014150,Healthcare,B,1526357.31,1.0,1.0,80.54
L048328,Consumer,B,3368185.14,0.0,1.0,80.53
L022944,Industrials,B,948241.83,0.0,1.0,80.52
L026024,Financials,B,3432258.61,0.0,1.0,80.52
L014312,Consumer,B,263464.61,0.0,1.0,80.51
L036136,Healthcare,B,952180.48,0.0,1.0,80.51
L028514,Consumer,B,1859614.33,0.0,1.0,80.51
L037188,Telecom,B,662435.52,0.0,1.0,80.5
L044260,Telecom,CCC,1489704.26,1.0,1.0,80.5
L007312,Telecom,CCC,767782.86,0.0,1.0,80.48
L003635,Energy,B,10511884.58,0.0,1.0,80.48
L044970,Retail,CCC,57474.56,0.0,1.0,80.47
L034845,Telecom,B,3059427.83,1.0,1.0,80.46
L014090,Real_Estate,BB,8367609.51,0.0,1.0,80.46
L025174,Telecom,CCC,1380694.2,0.0,1.0,80.45
L035876,Energy,B,4807501.02,1.0,1.0,80.45
